Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Uruguay,URY,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,13413.7702463688,13556.9357415986,13580.962362609,..,..
Uzbekistan,UZB,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..
Vanuatu,VUT,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..
"Venezuela, RB",VEN,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..
Vietnam,VNM,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,1675.55871513055,1704.45497268123,1816.33215726649,1914.71184584572,..
Virgin Islands (U.S.),VIR,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..
West Bank and Gaza,PSE,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,3078.69090400481,3096.92141834384,3114.194336636,..,..
"Yemen, Rep.",YEM,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..
Zambia,ZMB,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..
Zimbabwe,ZWE,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,1111.65654480038,1143.7165711985,1219.68778415831,..,..
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: World Development Indicators,,,,,,,,
Last Updated: 10/15/2020,,,,,,,,
